Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Male,Yes,1,Graduate,No,3407,1431,164,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,8856,0,64,180,1.0,Urban,1
Male,Yes,0,Graduate,No,1450,50,210,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5286,1275,20,60,1.0,Urban,1
Male,Yes,2,Graduate,No,4728,3031,190,120,1.0,Urban,1
Male,No,0,Graduate,Yes,7067,1945,196,360,1.0,Rural,1
Male,Yes,0,Graduate,No,4739,1521,114,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,604,1476,216,360,1.0,Semiurban,1
Male,No,1,Graduate,No,4372,643,136,360,1.0,Rural,1
Male,Yes,2,Graduate,No,2569,847,143,360,1.0,Urban,1
Male,Yes,2,Not Graduate,No,5198,2012,160,180,1.0,Rural,1
Female,No,1,Graduate,No,8585,0,331,360,0.0,Semiurban,0
Male,Yes,0,Graduate,Yes,651,2211,220,180,1.0,Rural,1
Female,Yes,0,Graduate,No,2999,1033,182,360,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,3618,2490,85,120,0.0,Rural,0
Male,Yes,0,Not Graduate,No,4045,2653,148,360,1.0,Rural,1
Male,Yes,0,Graduate,No,6850,0,91,360,1.0,Rural,1
Female,No,0,Not Graduate,Yes,4566,802,189,60,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6039,473,148,360,1.0,Semiurban,1
Female,Yes,2,Graduate,No,3435,0,72,360,1.0,Rural,1
Female,Yes,1,Graduate,No,5574,260,144,360,1.0,Rural,1
Male,Yes,2,Graduate,No,6944,4429,89,360,0.0,Urban,0
Male,No,1,Graduate,No,3169,2231,149,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,6953,3800,88,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,5130,2494,141,360,1.0,Urban,1
Female,Yes,0,Graduate,No,7613,609,185,360,1.0,Semiurban,1
Female,Yes,1,Not Graduate,No,4496,1041,136,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5953,2206,116,240,1.0,Semiurban,1
Male,No,3+,Graduate,Yes,4898,2025,152,240,1.0,Semiurban,1
Female,Yes,0,Graduate,No,4759,807,181,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5647,0,73,360,1.0,Semiurban,1
Female,Yes,2,Graduate,No,6342,5445,155,360,0.0,Urban,0
Male,No,0,Not Graduate,No,1876,1330,219,240,1.0,Rural,1
Male,Yes,1,Not Graduate,No,8584,1109,174,120,0.0,Semiurban,0
Male,No,1,Graduate,No,500,1636,143,180,1.0,Urban,1
Male,No,2,Not Graduate,No,3287,1208,178,360,1.0,Semiurban,1
Male,No,3+,Graduate,No,4764,1647,167,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,6030,3044,185,360,0.0,Semiurban,0
Male,Yes,0,Graduate,Yes,8940,1350,20,360,1.0,Urban,1
Female,No,2,Graduate,Yes,500,104,46,360,1.0,Semiurban,1
Female,No,1,Graduate,Yes,3730,1306,200,360,1.0,Urban,1
Male,No,1,Graduate,No,500,942,49,120,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5079,3208,164,360,1.0,Rural,1
Male,Yes,1,Graduate,No,5679,2905,118,240,1.0,Rural,1
Male,Yes,3+,Graduate,No,8976,1629,80,360,1.0,Rural,1
Male,No,2,Not Graduate,Yes,5301,0,160,180,1.0,Urban,1
Male,Yes,0,Graduate,No,7610,28,152,60,1.0,Urban,1
Male,Yes,0,Graduate,No,6459,1518,266,180,1.0,Urban,1
Male,No,0,Graduate,No,3911,1903,102,240,1.0,Rural,1
Male,Yes,2,Graduate,No,1477,1050,226,240,1.0,Semiurban,1
Male,No,1,Graduate,No,5687,923,161,360,1.0,Urban,1
Female,Yes,0,Graduate,No,1269,788,100,360,1.0,Urban,1
Male,Yes,0,Graduate,No,8238,1471,187,360,0.0,Rural,0
Male,Yes,0,Graduate,No,4594,0,173,120,1.0,Semiurban,1
Male,No,0,Graduate,No,7987,178,142,60,1.0,Urban,1
Male,Yes,2,Graduate,No,3799,747,155,360,1.0,Urban,1
Female,Yes,1,Graduate,No,5672,2949,104,360,1.0,Urban,1
Male,No,0,Graduate,No,5523,523,90,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,4887,1716,185,60,1.0,Urban,1
Male,Yes,0,Graduate,No,3918,1771,126,360,0.0,Urban,0
Male,Yes,3+,Not Graduate,No,5981,3057,135,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,2684,3015,156,360,1.0,Rural,1
Male,No,0,Not Graduate,No,1976,1430,155,360,1.0,Urban,1
Male,Yes,0,Graduate,No,8107,929,54,360,1.0,Rural,1
Male,Yes,1,Graduate,No,6817,703,217,360,1.0,Rural,1
Male,Yes,1,Not Graduate,No,5164,1210,147,180,0.0,Semiurban,0
Female,No,1,Graduate,No,9162,979,127,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,4330,2164,165,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,8306,2004,154,240,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5438,2210,186,60,1.0,Urban,1
Male,Yes,1,Not Graduate,Yes,2438,3011,172,60,1.0,Semiurban,1
Male,Yes,0,Graduate,No,9620,3735,183,360,1.0,Rural,1
Male,Yes,0,Graduate,No,7476,1649,221,60,1.0,Semiurban,1
Male,No,2,Graduate,No,4697,2819,193,360,1.0,Urban,1
Female,Yes,2,Graduate,No,6817,1078,130,120,1.0,Urban,1
Male,No,0,Graduate,No,3990,2922,72,360,1.0,Rural,1
Male,No,0,Graduate,No,7072,2773,240,360,1.0,Urban,1
Female,Yes,0,Graduate,No,500,2710,125,360,1.0,Rural,1
Male,Yes,1,Graduate,No,2450,1612,111,360,1.0,Urban,1
Male,Yes,2,Not Graduate,No,7448,697,35,180,1.0,Rural,1
Male,No,0,Graduate,Yes,4375,0,160,360,0.0,Rural,0
Male,Yes,0,Graduate,No,5518,1451,148,360,0.0,Urban,0
Male,Yes,2,Graduate,No,1633,3339,49,360,0.0,Rural,0
Female,Yes,2,Graduate,No,9619,1128,167,360,1.0,Rural,1
Male,No,0,Graduate,No,7976,2442,110,60,1.0,Urban,1
Male,No,0,Not Graduate,No,4498,2512,301,240,0.0,Urban,0
Female,Yes,0,Graduate,No,3988,1159,105,60,1.0,Urban,1
Male,No,0,Not Graduate,No,7574,3079,113,360,1.0,Urban,1
Male,Yes,2,Graduate,Yes,9956,0,87,360,0.0,Semiurban,0
Male,Yes,2,Graduate,No,7384,32,216,360,1.0,Rural,1
Female,No,1,Graduate,No,10429,401,117,360,1.0,Urban,1
Male,Yes,0,Graduate,No,2694,516,96,360,1.0,Urban,1
Male,Yes,2,Graduate,No,2951,1903,182,120,1.0,Urban,1
Male,Yes,0,Not Graduate,No,2027,1848,57,360,1.0,Rural,1
Male,No,0,Graduate,No,6104,1972,177,360,1.0,Urban,1
Male,No,0,Not Graduate,Yes,5439,2215,246,360,1.0,Rural,1
Male,No,0,Graduate,No,4620,359,173,360,1.0,Urban,1
Female,No,1,Graduate,No,7023,38,178,120,1.0,Semiurban,1
Male,Yes,0,Graduate,No,8080,1975,192,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,1185,743,242,360,1.0,Rural,0
Female,Yes,0,Not Graduate,No,3507,0,212,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,7050,2665,166,180,1.0,Rural,1
Male,Yes,0,Graduate,No,3830,3174,194,180,1.0,Semiurban,1
Male,No,0,Graduate,No,3004,3368,86,360,1.0,Semiurban,1
Male,Yes,2,Graduate,Yes,7546,1724,186,360,1.0,Rural,1
Female,Yes,0,Graduate,No,1776,2251,79,360,1.0,Rural,1
Female,Yes,0,Graduate,Yes,4246,3143,117,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5821,730,20,60,1.0,Semiurban,1
Female,No,2,Graduate,No,3565,2832,164,60,0.0,Semiurban,0
Male,Yes,0,Graduate,No,6957,1830,101,180,0.0,Urban,0
Male,Yes,0,Graduate,No,3577,2596,206,360,1.0,Rural,1
Male,No,0,Graduate,No,8521,1723,163,60,1.0,Semiurban,1
Female,Yes,0,Graduate,No,4685,3055,207,360,1.0,Urban,1
Male,Yes,0,Graduate,No,6678,1768,74,240,1.0,Semiurban,1
Female,Yes,1,Graduate,No,6865,0,202,360,1.0,Urban,1
Female,Yes,1,Graduate,No,3431,3242,266,360,1.0,Semiurban,1
Female,No,0,Graduate,No,500,362,185,360,1.0,Rural,1
Male,No,1,Graduate,No,5901,3003,187,360,1.0,Urban,1
Male,Yes,1,Graduate,No,5180,1391,150,360,1.0,Semiurban,1
Male,No,0,Graduate,No,6389,2911,108,180,1.0,Urban,1
Male,Yes,0,Not Graduate,No,4433,2861,185,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3923,2016,49,360,1.0,Urban,1
Female,Yes,0,Graduate,No,10021,2110,114,360,0.0,Semiurban,0
Male,Yes,1,Graduate,No,1319,2007,33,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,6834,0,97,60,1.0,Urban,1
Male,No,3+,Graduate,No,3563,1641,178,360,0.0,Rural,0
Male,No,1,Graduate,No,4160,160,170,360,0.0,Urban,0
Male,Yes,0,Graduate,No,4207,1705,143,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2991,128,150,180,1.0,Urban,1
Female,Yes,2,Graduate,No,6428,78,26,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,8476,3425,117,240,1.0,Urban,1
Female,Yes,1,Graduate,No,6175,2783,99,360,0.0,Rural,0
Female,Yes,1,Graduate,No,5258,1495,100,240,1.0,Semiurban,1
Male,No,1,Graduate,Yes,2533,1721,175,360,1.0,Rural,1
Female,Yes,2,Graduate,No,6292,1202,88,60,1.0,Urban,1
Male,Yes,0,Not Graduate,No,10390,2183,103,360,1.0,Rural,1
Female,Yes,1,Graduate,No,4048,688,20,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,4060,2692,122,360,1.0,Urban,1
Female,Yes,0,Graduate,No,3597,1196,74,360,1.0,Urban,1
Female,No,1,Not Graduate,No,3776,996,144,180,1.0,Urban,1
Female,Yes,0,Graduate,No,500,1526,82,360,1.0,Semiurban,1
Female,No,3+,Graduate,No,6012,790,146,360,1.0,Rural,1
Male,Yes,0,Graduate,No,2886,1894,131,360,1.0,Rural,1
Male,Yes,0,Graduate,No,974,855,240,360,1.0,Urban,1
Male,Yes,0,Not Graduate,Yes,6882,2062,169,60,1.0,Urban,1
Male,No,1,Graduate,No,2294,2959,29,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4153,636,64,360,1.0,Urban,1
Male,No,0,Not Graduate,No,8666,1343,143,120,1.0,Semiurban,1
Female,Yes,0,Graduate,Yes,1476,2053,84,240,0.0,Rural,0
Male,No,2,Graduate,No,1168,976,20,360,1.0,Urban,1
Female,Yes,0,Graduate,No,5673,2057,220,360,1.0,Rural,1
Male,No,0,Graduate,No,7873,2166,183,180,1.0,Semiurban,1
Female,Yes,1,Graduate,No,1064,2799,171,120,1.0,Rural,1
Female,No,0,Graduate,No,6019,772,103,120,0.0,Semiurban,0
Male,Yes,2,Graduate,No,6452,368,165,60,1.0,Urban,1
Male,Yes,0,Graduate,No,500,1130,97,240,1.0,Rural,1
Female,Yes,1,Not Graduate,No,6996,338,152,240,1.0,Semiurban,1
Male,No,0,Graduate,No,7191,2177,84,60,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,4220,105,230,360,1.0,Rural,1
Male,No,1,Graduate,No,8130,4299,45,360,1.0,Rural,1
Male,Yes,0,Graduate,No,7841,3055,213,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,5257,1515,142,360,1.0,Urban,1
Male,Yes,0,Graduate,No,3871,2540,110,240,1.0,Urban,1
Male,No,0,Graduate,No,2567,0,150,240,1.0,Urban,1
Male,No,0,Graduate,No,4906,4528,184,120,1.0,Urban,1
Female,No,3+,Graduate,No,6424,791,222,60,1.0,Urban,1
Male,Yes,0,Graduate,No,4189,1355,158,360,1.0,Semiurban,1
Female,No,0,Not Graduate,No,500,0,86,120,1.0,Semiurban,1
Male,No,0,Graduate,No,8171,2083,143,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5475,172,249,360,1.0,Semiurban,1
Male,No,0,Graduate,No,4050,1621,220,360,1.0,Urban,1
Male,No,2,Graduate,No,7142,846,194,180,0.0,Rural,0
Male,No,0,Graduate,No,8811,206,187,360,1.0,Rural,1
Male,No,2,Graduate,Yes,500,534,181,240,1.0,Urban,1
Male,Yes,0,Graduate,No,6085,1770,209,360,0.0,Semiurban,0
Male,Yes,1,Graduate,No,1433,0,112,360,0.0,Urban,0
Male,No,2,Not Graduate,No,6247,601,58,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5319,2295,144,360,1.0,Urban,1
Male,No,3+,Graduate,No,6589,4622,90,60,1.0,Semiurban,1
Female,No,0,Graduate,No,3751,2073,76,360,1.0,Semiurban,1
Male,No,2,Graduate,No,500,399,96,60,1.0,Semiurban,1
Male,No,1,Graduate,No,3874,1059,289,60,1.0,Rural,1
Female,Yes,0,Not Graduate,No,6017,1537,148,60,1.0,Urban,1
Male,Yes,0,Graduate,No,7538,1080,161,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,2070,2583,66,60,1.0,Rural,1
Female,Yes,0,Graduate,No,7567,1760,29,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,3380,2589,90,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,5906,1122,226,360,1.0,Urban,1
Male,No,0,Not Graduate,No,3725,3090,160,180,1.0,Urban,1
Male,No,1,Graduate,No,5455,1300,175,360,0.0,Semiurban,0
Male,Yes,0,Graduate,No,7229,334,184,360,0.0,Semiurban,0
Male,Yes,0,Not Graduate,No,1932,4112,104,360,1.0,Rural,1
Male,No,1,Graduate,No,3300,0,223,360,0.0,Rural,0
Male,Yes,0,Graduate,No,5462,613,102,360,1.0,Urban,1
Female,Yes,0,Graduate,No,11003,747,224,180,1.0,Semiurban,1
Female,Yes,0,Not Graduate,No,2842,4509,166,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,10100,3668,32,180,1.0,Rural,1
Male,Yes,2,Graduate,No,10011,3292,95,360,1.0,Semiurban,1
Male,No,0,Graduate,No,4756,1103,32,60,1.0,Semiurban,1
Male,Yes,1,Graduate,No,4254,4411,209,360,1.0,Rural,1
Male,Yes,0,Not Graduate,No,3269,1942,138,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,4829,2672,20,360,1.0,Rural,1
Female,Yes,1,Graduate,No,1483,1715,162,360,1.0,Rural,1
Male,No,1,Not Graduate,No,4809,1440,107,240,1.0,Urban,1
Male,No,0,Graduate,Yes,8742,1197,50,360,1.0,Rural,1
Male,No,0,Graduate,No,3472,1248,240,240,1.0,Semiurban,1
Male,Yes,0,Graduate,No,4398,2230,146,240,1.0,Semiurban,1
Female,No,2,Graduate,Yes,747,1940,122,360,1.0,Semiurban,1
Female,No,0,Graduate,Yes,5935,1462,116,360,1.0,Urban,1
Female,No,2,Graduate,No,5661,3311,49,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,5159,0,61,360,0.0,Urban,0
Male,Yes,0,Graduate,No,4457,2111,217,360,1.0,Urban,1
Male,Yes,1,Graduate,No,4268,2361,111,60,1.0,Rural,1
Male,No,1,Graduate,No,6254,2876,141,360,1.0,Urban,1
Male,Yes,3+,Graduate,No,4927,1422,20,360,1.0,Rural,1
Female,Yes,3+,Graduate,Yes,5787,1749,60,360,0.0,Rural,0
Male,No,1,Graduate,No,5537,2683,176,360,1.0,Urban,1
Male,No,0,Graduate,No,7808,3289,162,240,1.0,Urban,1
Male,No,1,Graduate,Yes,6692,1139,245,240,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5482,1820,220,120,1.0,Urban,1
Male,No,1,Graduate,No,8796,3514,126,180,1.0,Urban,1
Female,Yes,2,Graduate,No,6050,0,168,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,8262,671,121,360,0.0,Semiurban,0
Female,Yes,1,Graduate,No,6517,3259,263,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,500,2811,208,180,1.0,Urban,1
Male,Yes,0,Not Graduate,No,8262,2126,150,120,1.0,Urban,1
Male,No,0,Graduate,No,5337,961,152,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,4870,441,226,360,1.0,Semiurban,1
Female,No,2,Graduate,No,5703,790,174,360,1.0,Rural,1
Male,Yes,2,Graduate,No,4137,3357,233,60,1.0,Urban,1
Male,Yes,0,Graduate,No,5567,745,20,360,1.0,Urban,1
Male,Yes,2,Graduate,No,3520,1621,167,240,1.0,Urban,1
Male,Yes,1,Graduate,No,8185,595,109,360,1.0,Rural,1
Female,Yes,0,Graduate,No,4716,2511,245,360,1.0,Urban,1
Male,Yes,0,Graduate,No,4043,853,232,120,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2687,1382,141,360,1.0,Urban,1
Male,Yes,2,Graduate,No,5671,0,232,120,1.0,Semiurban,1
Male,Yes,1,Graduate,No,5467,0,246,120,1.0,Urban,1
Female,No,1,Graduate,No,5971,1509,144,360,1.0,Rural,1
Female,Yes,0,Graduate,No,2431,0,288,240,1.0,Urban,1
Female,No,1,Graduate,No,997,4026,138,360,1.0,Semiurban,1
Female,No,0,Graduate,No,6563,0,127,360,1.0,Rural,1
Male,No,0,Graduate,No,8711,539,191,120,0.0,Urban,0
Male,No,1,Graduate,No,2434,1520,118,360,1.0,Semiurban,1
Male,Yes,0,Not Graduate,No,8973,1061,145,360,1.0,Rural,1
Male,No,2,Not Graduate,No,5709,175,224,180,1.0,Semiurban,1
Female,No,0,Graduate,No,4982,350,141,360,1.0,Semiurban,1
Male,Yes,1,Graduate,No,4006,311,38,180,1.0,Semiurban,1
Female,Yes,0,Graduate,No,1538,1155,162,180,1.0,Urban,1
Male,Yes,0,Not Graduate,No,7469,3842,98,360,1.0,Urban,1
Male,No,0,Graduate,No,3060,1593,191,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,3050,2919,181,360,1.0,Rural,1
Female,Yes,2,Graduate,No,7479,2108,228,360,1.0,Urban,1
Male,Yes,0,Graduate,Yes,500,2836,194,180,1.0,Semiurban,1
Male,Yes,2,Not Graduate,No,1191,0,205,240,1.0,Urban,1
Male,Yes,3+,Graduate,No,4954,1134,99,360,1.0,Semiurban,1
Male,No,0,Graduate,Yes,5733,3068,188,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6211,813,258,60,1.0,Semiurban,1
Female,Yes,1,Graduate,No,4245,3614,98,360,1.0,Urban,1
Male,Yes,3+,Graduate,Yes,11325,3280,247,240,1.0,Rural,1
Male,No,2,Graduate,No,4430,937,107,240,1.0,Rural,1
Male,Yes,0,Graduate,No,4423,896,88,360,1.0,Rural,1
Male,No,1,Graduate,No,3007,283,157,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,5309,744,182,120,1.0,Rural,1
Male,Yes,3+,Graduate,No,6537,20,194,360,1.0,Rural,1
Male,Yes,3+,Graduate,No,8008,2014,82,360,1.0,Rural,1
Male,Yes,0,Graduate,No,1276,0,166,120,1.0,Semiurban,1
Female,Yes,0,Graduate,No,4385,2224,98,240,1.0,Rural,1
Female,No,0,Graduate,No,6116,2253,50,360,0.0,Urban,0
Male,No,0,Not Graduate,No,6467,0,84,360,0.0,Semiurban,0
Male,No,2,Graduate,No,5016,3359,94,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,6356,2116,171,360,0.0,Urban,0
Female,No,0,Graduate,No,2977,2399,209,360,1.0,Rural,1
Male,Yes,0,Graduate,No,8894,589,51,360,0.0,Urban,1
Male,Yes,3+,Not Graduate,No,7481,2246,161,360,1.0,Urban,1
Male,Yes,1,Graduate,No,1637,2851,69,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2312,1381,177,360,1.0,Semiurban,1
Male,No,0,Graduate,Yes,2382,3902,102,360,1.0,Rural,1
Female,Yes,3+,Graduate,No,6694,1552,76,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,1788,2868,187,360,1.0,Semiurban,1
Male,No,0,Graduate,No,4172,1851,104,180,0.0,Semiurban,0
Male,Yes,0,Graduate,No,6136,2202,121,360,1.0,Rural,1
Female,Yes,0,Graduate,No,4834,0,20,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5647,1945,196,180,1.0,Rural,1
Female,No,0,Not Graduate,No,2335,618,189,360,1.0,Urban,1
Male,No,2,Not Graduate,No,6487,484,140,180,1.0,Rural,1
Male,Yes,0,Graduate,No,3466,3592,48,360,1.0,Semiurban,1
Male,Yes,2,Graduate,No,4188,1243,212,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5594,296,100,360,1.0,Semiurban,1
Male,No,1,Graduate,No,5257,1069,112,360,1.0,Urban,1
Female,Yes,1,Graduate,No,5059,0,278,360,1.0,Rural,1
Male,Yes,0,Graduate,No,3123,3220,97,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,4251,665,184,360,1.0,Urban,1
Male,Yes,1,Not Graduate,No,5005,2135,173,180,0.0,Semiurban,0
Female,Yes,0,Graduate,No,1562,3127,163,360,0.0,Rural,0
Female,No,0,Graduate,No,3843,899,156,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5969,2138,162,360,1.0,Urban,1
Female,Yes,3+,Graduate,No,1806,263,156,360,1.0,Rural,1
Male,No,0,Graduate,No,7891,4434,136,240,1.0,Semiurban,1
Male,No,2,Graduate,No,8174,2623,230,360,1.0,Urban,1
Female,Yes,0,Not Graduate,No,1887,1268,61,360,1.0,Urban,1
Female,Yes,1,Graduate,Yes,8394,572,201,120,1.0,Urban,1
Male,Yes,0,Graduate,Yes,4641,1363,189,180,1.0,Semiurban,1
Male,No,2,Graduate,No,6046,1092,181,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3758,3843,207,360,1.0,Semiurban,1
Female,No,1,Graduate,No,7307,29,134,360,1.0,Semiurban,1
Male,No,1,Not Graduate,No,6015,1661,27,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2964,1477,135,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2086,1359,80,360,1.0,Rural,1
Male,Yes,0,Graduate,No,1349,1369,96,180,0.0,Rural,0
Male,Yes,0,Graduate,No,5469,1360,65,360,1.0,Rural,1
Female,Yes,2,Not Graduate,Yes,6431,2547,111,360,0.0,Semiurban,0
Male,No,0,Graduate,No,6627,2230,104,360,1.0,Urban,1
Male,No,0,Not Graduate,No,4705,2002,20,360,0.0,Urban,0
Male,Yes,1,Graduate,No,2107,0,182,360,1.0,Semiurban,1
Female,No,0,Graduate,No,3294,1859,273,360,1.0,Urban,1
Male,Yes,0,Graduate,No,7880,0,176,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3788,2275,127,360,1.0,Semiurban,1
Female,Yes,3+,Graduate,No,5358,3269,136,360,1.0,Urban,1
Female,No,2,Graduate,Yes,2310,388,114,360,1.0,Semiurban,1
Female,No,2,Graduate,No,5841,1185,145,360,1.0,Semiurban,1
Female,No,0,Graduate,No,3855,780,137,360,1.0,Urban,1
Male,Yes,1,Graduate,No,7616,2982,89,360,1.0,Semiurban,1
Female,Yes,0,Graduate,Yes,6933,1614,240,360,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3760,3573,50,240,1.0,Urban,1
Female,Yes,0,Graduate,No,4683,1996,183,120,1.0,Urban,1
Female,No,0,Graduate,No,3622,1790,133,360,1.0,Urban,1
Female,No,0,Graduate,No,1451,1581,254,180,1.0,Urban,1
Male,No,0,Graduate,No,2856,2481,160,360,0.0,Urban,0
Male,Yes,0,Graduate,No,5495,0,118,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,5813,1602,125,360,1.0,Urban,1
Female,Yes,1,Graduate,No,5371,1415,142,360,1.0,Semiurban,1
Female,Yes,0,Not Graduate,Yes,4245,2370,71,360,1.0,Urban,1
Male,Yes,1,Graduate,No,7332,1274,93,360,1.0,Rural,1
Male,No,0,Graduate,No,5158,253,32,60,1.0,Rural,1
Male,No,2,Graduate,No,6758,1508,84,360,1.0,Semiurban,1
Female,Yes,0,Graduate,No,565,200,145,360,0.0,Rural,0
Female,Yes,0,Not Graduate,No,500,0,158,360,1.0,Urban,1
Male,Yes,0,Graduate,No,5709,2372,21,360,1.0,Semiurban,1
Male,Yes,1,Not Graduate,No,1438,2194,131,360,1.0,Urban,1
Female,No,2,Not Graduate,No,4468,2060,173,360,1.0,Urban,1
Female,Yes,0,Graduate,No,4244,3063,130,360,1.0,Rural,1
Male,Yes,0,Graduate,Yes,8968,701,101,180,1.0,Semiurban,1
Male,Yes,2,Graduate,Yes,5999,0,115,360,1.0,Urban,1
Male,No,1,Graduate,No,5414,1415,107,360,1.0,Rural,1
Male,Yes,0,Graduate,No,7092,1082,101,360,1.0,Rural,1
Male,Yes,0,Graduate,No,5921,489,150,60,1.0,Semiurban,1
Male,Yes,0,Graduate,No,3855,1404,278,360,0.0,Urban,0
Female,No,1,Graduate,No,7678,766,95,360,0.0,Urban,0
Male,No,0,Graduate,No,2225,0,120,60,1.0,Rural,1
Female,Yes,3+,Not Graduate,No,5808,970,136,360,1.0,Urban,1
Male,No,0,Graduate,Yes,1131,136,98,360,1.0,Semiurban,1
Male,No,0,Not Graduate,No,5509,1777,205,360,1.0,Rural,1
Male,No,0,Graduate,No,5482,712,20,180,1.0,Semiurban,1
Male,No,2,Graduate,No,9191,2833,108,60,1.0,Semiurban,1
Female,No,2,Graduate,No,1087,3424,189,240,1.0,Semiurban,1
Female,Yes,0,Graduate,No,3497,2315,122,360,0.0,Rural,0
Male,No,1,Graduate,No,7056,0,90,360,1.0,Semiurban,1
Male,Yes,0,Graduate,Yes,5838,3306,166,360,1.0,Urban,1
Female,No,0,Not Graduate,No,5450,3390,194,180,1.0,Semiurban,1
Male,Yes,0,Graduate,No,2609,1522,152,180,0.0,Rural,0
Male,No,0,Graduate,No,3522,3087,91,360,1.0,Semiurban,1
Female,No,0,Not Graduate,Yes,8112,837,167,360,0.0,Rural,0
Male,Yes,2,Graduate,No,4871,0,115,360,1.0,Semiurban,1
Male,No,0,Graduate,No,5938,587,184,360,1.0,Semiurban,1
Male,Yes,3+,Graduate,No,4712,3575,228,360,1.0,Semiurban,1
Female,No,0,Not Graduate,Yes,2042,0,20,360,1.0,Semiurban,1
Male,Yes,1,Graduate,Yes,7334,1499,146,360,1.0,Urban,1
Male,Yes,0,Graduate,No,6258,1540,35,360,1.0,Urban,1
Female,No,0,Graduate,No,10764,884,286,240,0.0,Semiurban,0
Male,Yes,0,Not Graduate,No,2461,967,111,180,1.0,Semiurban,1
Female,No,0,Graduate,No,7056,1586,184,60,1.0,Rural,1
Male,Yes,1,Not Graduate,No,1721,825,137,120,1.0,Urban,1
Female,Yes,0,Graduate,No,5393,0,91,360,1.0,Urban,1
Male,Yes,1,Graduate,Yes,7441,1758,84,360,1.0,Urban,1
Male,Yes,0,Graduate,No,500,2788,235,60,1.0,Rural,1
Male,Yes,0,Graduate,Yes,4487,2543,197,360,1.0,Urban,1
Male,Yes,0,Not Graduate,No,3591,528,256,360,1.0,Urban,1
Female,Yes,2,Graduate,No,3245,0,143,360,1.0,Rural,1
Female,Yes,1,Graduate,Yes,5963,1158,157,240,1.0,Rural,1
Male,No,0,Graduate,No,7801,3381,123,360,1.0,Urban,1
Male,No,0,Graduate,No,4666,2274,122,360,1.0,Rural,1
Female,Yes,0,Graduate,No,5513,2344,77,360,0.0,Semiurban,0
Female,No,3+,Graduate,No,5285,2567,145,180,1.0,Rural,1
